
Delay= 19552
Source file: EDA_withMillis_noAccel_Final.ino
25 25489 21809 4141
23 25612 21819 4141
24 25783 21826 4140
24 25893 21835 4140
24 25947 21844 4141
24 25925 21852 4140
24 25854 21859 4139
25 25778 21866 4142
23 25688 21872 4141
24 25604 21879 4140
24 25621 21886 4140
24 25611 21890 4139
24 25619 21895 4143
24 25601 21903 4142
23 25668 21905 4140
25 25676 21910 4141
24 25712 21913 4140
24 25992 21916 4141
24 26528 21921 4143
24 27061 21921 4139
24 27256 21923 4140
23 27146 21924 4140
25 26852 21926 4144
24 26399 21926 4140
24 25997 21927 4142
24 25685 21925 4139
24 25512 21926 4145
24 25442 21923 4139
23 25422 21921 4140
25 25520 21921 4141
23 25651 21918 4139
25 25808 21919 4141
24 25910 21917 4141
24 25942 21916 4140
24 25918 21914 4142
23 25879 21915 4140
25 25770 21911 4143
23 25679 21910 4140
25 25578 21908 4140
24 25534 21907 4142
23 25527 21908 4141
25 25576 21905 4143
23 25623 21904 4143
25 25672 21900 4140
23 25689 21900 4140
25 25867 21899 4142
23 26321 21898 4141
24 26832 21898 4142
25 27094 21899 4139
23 27082 21898 4139
25 26806 21898 4143
23 26413 21899 4141
25 26027 21898 4141
23 25749 21899 4139
24 25540 21897 4143
25 25509 21901 4140
23 25480 21900 4143
25 25570 21899 4143
23 25678 21900 4140
25 25802 21901 4141
23 25878 21901 4140
24 25954 21902 4140
24 25925 21903 4141
24 25858 21904 4140
25 25763 21904 4140
23 25702 21906 4142
25 25640 21907 4140
23 25626 21908 4140
24 25609 21909 4139
24 25621 21909 4143
24 25635 21912 4144
25 25648 21913 4143
23 25653 21913 4142
24 25676 21914 4139
24 25684 21913 4140
24 25700 21915 4140
24 25713 21915 4140
24 25716 21915 4140
24 25772 21916 4140
24 26038 21915 4140
24 26503 21915 4140
24 26914 21916 4142
24 27124 21915 4140
24 27056 21913 4142
24 26747 21913 4140
24 26376 21911 4141
24 26022 21909 4143
24 25834 21907 4139
24 25677 21905 4141
24 25594 21902 4140
24 25575 21899 4141
24 25630 21897 4144
24 25755 21893 4140
24 25847 21888 4141
23 25932 21886 4140
25 25967 21882 4141
24 25906 21877 4140
24 25838 21873 4137
24 25780 21868 4140
23 25717 21863 4139
25 25695 21859 4143
23 25669 21854 4140
25 25644 21851 4143
24 25699 21844 4140
24 25722 21838 4141
24 25743 21833 4140
23 25763 21828 4143
25 25766 21824 4139
23 25693 21817 4143
25 25677 21812 4139
23 25672 21807 4140
25 25677 21803 4140
24 25684 21796 4140
23 25652 21792 4139
25 25730 21788 4141
23 26011 21785 4141
25 26389 21782 4144
23 26702 21778 4139
25 26826 21776 4143
24 26753 21771 4140
23 26512 21766 4140
25 26147 21763 4141
23 25825 21758 4141
25 25605 21755 4139
23 25501 21751 4140
25 25455 21745 4140
23 25488 21743 4140
24 25580 21738 4141
25 25644 21734 4142
23 25636 21731 4142
25 25551 21726 4143
23 25402 21724 4141
24 25301 21725 4143
24 25202 21723 4144
24 25131 21729 4140
25 25135 21735 4140
23 25177 21745 4140
25 25258 21758 4139
23 25365 21774 4140
24 25461 21790 4141
24 25583 21806 4139
24 25684 21822 4143
24 25757 21837 4141
24 25810 21852 4139
25 25853 21865 4140
23 25846 21879 4141
24 25842 21890 4139
24 25880 21903 4140
24 25908 21914 4139
24 25917 21924 4145
24 25890 21930 4140
25 25882 21934 4140
23 25976 21937 4140
24 26152 21941 4139
24 26587 21945 4140
24 27001 21951 4139
24 27072 21957 4141
24 26811 21964 4142
24 26420 21971 4141
24 26059 21981 4141
24 25834 21988 4139
24 25812 21997 4141
24 25820 22004 4139
24 25898 22013 4143
24 25961 22021 4144
23 25986 22026 4141
25 25996 22031 4141
24 25970 22035 4141
24 25640 22038 4142
24 25428 22042 4140
24 25429 22041 4139
24 25484 22036 4140
23 25591 22027 4141
25 25692 22017 4143
23 25817 22003 4139
25 25908 21988 4143
24 25994 21973 4141
24 26066 21955 4143
24 26153 21939 4143
23 26156 21915 4138
25 26153 21890 4142
23 26102 21867 4141
25 26066 21835 4141
24 26044 21807 4139
23 25936 21778 4139
25 25910 21750 4141
23 25872 21722 4141
25 25848 21694 4140
23 25849 21670 4142
25 25814 21646 4140
23 25800 21624 4141
24 25869 21603 4141
25 26066 21586 4143
23 26412 21564 4140
25 26730 21549 4143
23 26937 21529 4140
25 26969 21514 4141
23 26814 21499 4139
24 26587 21484 4140
25 26350 21469 4139
23 26126 21457 4141
25 26022 21444 4141
23 25887 21433 4140
25 25823 21421 4144
23 25822 21411 4140
24 25864 21405 4141
24 25900 21394 4139
24 25923 21388 4144
25 25917 21379 4142
23 25850 21369 4140
24 25778 21360 4139
24 25775 21354 4140
24 25744 21346 4141
24 25757 21339 4139
24 25770 21333 4140
25 25759 21326 4143
23 25758 21320 4140
24 25794 21314 4140
24 25803 21309 4144
24 25823 21304 4140
24 25839 21300 4142
24 25808 21294 4141
24 25821 21290 4139
24 25886 21286 4140
24 26151 21282 4140
24 26540 21278 4143
24 26901 21275 4140
24 27073 21271 4140
24 26973 21267 4140
24 26692 21265 4141
24 26406 21260 4140
23 26102 21257 4140
25 25912 21255 4141
24 25779 21252 4142
24 25702 21251 4142
24 25691 21245 4140
24 25721 21241 4140
24 25789 21239 4140
23 25889 21236 4140
25 25943 21233 4139
24 26003 21231 4142
24 25910 21228 4142
24 25842 21225 4140
23 25780 21223 4139
25 25706 21220 4139
23 25673 21217 4139
25 25643 21215 4142
23 25625 21213 4142
25 25636 21210 4141
24 25658 21210 4143
23 25674 21207 4142
25 25718 21203 4139
23 25686 21199 4140
25 25686 21198 4142
23 25714 21195 4141
25 25684 21192 4139
24 25684 21190 4140
23 25714 21187 4140
25 25681 21185 4142
23 25826 21182 4141
25 26189 21180 4140
23 26668 21177 4140
24 27077 21175 4139
24 27212 21173 4142
24 27067 21172 4143
25 26735 21168 4142
23 26372 21165 4141
25 26022 21161 4143
23 25808 21158 4140
24 25707 21155 4140
24 25674 21153 4140
24 25696 21149 4140
25 25721 21146 4140
23 25820 21144 4140
25 25936 21142 4140
23 25991 21140 4141
24 25966 21137 4140
24 25875 21136 4141
24 25759 21135 4143
24 25628 21136 4141
24 25487 21136 4144
24 25361 21140 4142
24 25278 21142 4141
24 25330 21150 4141
24 25394 21161 4144
24 25497 21174 4140
24 25572 21192 4139
24 25601 21211 4140
24 25650 21231 4141
24 25666 21252 4142
24 25635 21271 4141
24 25649 21292 4141
24 25649 21313 4141
24 25658 21327 4141
24 25609 21345 4142
23 25563 21357 4141
25 25518 21371 4141
24 25514 21382 4141
24 25619 21393 4139
24 25930 21404 4139
24 26478 21410 4137
24 26981 21417 4140
23 27277 21422 4138
25 27270 21427 4140
24 27062 21431 4140
24 26709 21436 4143
24 26355 21437 4140
24 26021 21441 4144
24 25824 21441 4140
23 25686 21440 4139
25 25613 21439 4139
23 25638 21439 4141
25 25705 21439 4142
24 25831 21437 4139
23 25890 21436 4139
25 25927 21435 4141
23 25992 21433 4142
25 25986 21426 4140
23 25899 21416 4142
25 25773 21404 4139
24 25699 21387 4141
23 25576 21369 4140
25 25570 21350 4141
23 25568 21331 4139
25 25571 21311 4142
23 25595 21291 4142
25 25613 21272 4142
23 25628 21254 4139
24 25664 21236 4142
25 25731 21221 4138
23 25764 21207 4142
25 25833 21193 4141
23 25807 21180 4140
25 25794 21166 4140
23 25788 21157 4139
24 25770 21145 4140
25 25733 21134 4138
23 25724 21125 4140
25 25852 21116 4141
23 26248 21107 4138
25 26724 21099 4140
23 27053 21091 4140
24 27091 21083 4140
24 26880 21075 4143
24 26558 21069 4140
25 26182 21063 4139
23 25853 21058 4140
25 25641 21054 4144
23 25579 21048 4140
24 25522 21043 4139
24 25570 21038 4139
24 25653 21035 4141
25 25780 21029 4138
23 25903 21027 4141
24 25981 21024 4140
24 25986 21021 4141
24 25903 21018 4141
24 25764 21014 4141
24 25634 21011 4143
24 25518 21008 4137
24 25422 21007 4143
24 25368 21001 4140
24 25326 20997 4140
24 25350 20995 4139
24 25348 20989 4141
24 25381 20986 4141
24 25523 20981 4139
24 25847 20976 4141
24 26273 20970 4139
24 26634 20966 4141
24 26718 20962 4140
24 26531 20955 4140
24 26268 20949 4140
23 26021 20944 4144
25 25794 20938 4142
23 25668 20930 4140
25 25553 20922 4140
24 25501 20914 4140
24 25472 20905 4142
24 25512 20901 4140
23 25597 20892 4141
25 25733 20884 4141
23 25835 20878 4140
25 25878 20873 4142
24 25866 20867 4140
24 25823 20863 4140
24 25761 20855 4141
23 25679 20855 4142
25 25654 20849 4140
23 25612 20845 4139
25 25620 20842 4139
23 25617 20840 4141
25 25589 20840 4139
24 25606 20838 4141
23 25619 20837 4141
25 25686 20838 4142
23 25980 20838 4143
25 26465 20841 4140
23 26918 20845 4143
24 27154 20849 4140
25 27039 20856 4144
23 26745 20861 4142
25 26361 20866 4138
23 25984 20874 4139
25 25748 20882 4139
23 25616 20893 4143
24 25575 20906 4140
24 25560 20918 4142
24 25618 20932 4141
25 25715 20947 4142
23 25823 20962 4140
25 25892 20980 4140
23 25933 20998 4142
24 25948 21016 4144
24 25867 21039 4141
24 25862 21058 4140
25 25771 21080 4142
23 25685 21103 4141
25 25610 21124 4140
23 25583 21148 4140
24 25571 21170 4140
24 25569 21193 4142
24 25620 21216 4140
24 25643 21240 4136
24 25680 21259 4140
24 25812 21282 4139
24 26160 21300 4141
24 26640 21323 4143
24 26993 21339 4139
24 27080 21357 4138
24 26848 21374 4141
24 26495 21389 4140
23 26124 21402 4139
25 25843 21411 4141
24 25612 21422 4140
24 25526 21430 4139
24 25470 21437 4141
24 25546 21444 4141
24 25649 21451 4143
23 25761 21455 4140
25 25899 21460 4142
24 25971 21464 4141
24 25998 21465 4141
24 25955 21467 4140
24 25816 21468 4139
24 25723 21471 4140
23 25634 21472 4139
25 25576 21473 4140
23 25535 21473 4141
25 25565 21472 4138
24 25602 21473 4140
23 25614 21470 4142
25 25642 21470 4140
23 25693 21468 4142
25 25746 21467 4142
23 25953 21464 4139
25 26341 21462 4140
24 26777 21459 4139
23 27009 21456 4141
25 26971 21453 4138
23 26691 21448 4139
25 26280 21443 4138
23 25934 21438 4140
25 25701 21433 4140
23 25584 21426 4140
24 25508 21421 4140
25 25546 21411 4140
23 25553 21407 4139
25 25637 21398 4141
23 25744 21392 4138
25 25847 21385 4140
23 25912 21378 4141
24 25982 21372 4140
25 25963 21366 4140
23 25889 21361 4140
25 25783 21357 4139
23 25672 21352 4141
24 25631 21349 4141
24 25592 21348 4141
24 25608 21344 4142
24 25601 21345 4145
24 25686 21342 4141
25 25747 21341 4140
23 25944 21342 4139
24 26291 21342 4139
24 26706 21343 4140
24 26920 21344 4139
24 26846 21346 4142
24 26594 21347 4141
25 26277 21349 4141
23 25947 21352 4140
24 25696 21354 4140
24 25531 21356 4141
24 25482 21359 4140
24 25476 21362 4142
24 25547 21366 4143
24 25696 21366 4140
24 25790 21369 4139
24 25908 21370 4140
24 25999 21373 4139
24 25965 21376 4140
24 25916 21376 4139
24 25790 21377 4139
23 25685 21378 4140
25 25585 21379 4140
24 25494 21379 4141
24 25484 21378 4139
24 25520 21377 4139
24 25663 21376 4139
24 25981 21375 4140
23 26361 21372 4142
25 26740 21367 4142
23 26834 21362 4138
25 26687 21357 4139
24 26425 21352 4139
24 26135 21345 4139
24 25917 21340 4140
23 25726 21333 4140
25 25614 21325 4139
23 25537 21319 4139
25 25577 21309 4140
24 25679 21301 4140
24 25813 21295 4140
24 25929 21286 4140
23 26004 21279 4144
25 25982 21271 4139
23 25962 21264 4143
25 25879 21255 4139
23 25808 21246 4139
24 25714 21239 4139
25 25677 21230 4140
23 25656 21223 4141
25 25638 21215 4141
23 25718 21207 4140
25 25966 21197 4136
23 26429 21188 4140
24 26818 21179 4140
25 26961 21170 4141
23 26854 21162 4140
25 26599 21150 4142
23 26276 21143 4143
25 25976 21133 4143
23 25774 21121 4140
24 25613 21109 4139
24 25524 21098 4139
24 25519 21088 4140
25 25594 21078 4141
23 25711 21067 4142
25 25774 21056 4140
23 25859 21045 4141
24 25905 21033 4140
24 25918 21021 4139
24 25876 21009 4138
25 25846 20996 4139
23 25752 20983 4140
24 25697 20970 4143
24 25689 20959 4143
24 25692 20945 4142
24 25678 20931 4139
24 25660 20919 4139
24 25688 20907 4140
24 25898 20895 4140
24 26332 20883 4139
24 26815 20870 4141
24 27076 20859 4140
24 27050 20848 4139
24 26787 20836 4140
24 26436 20825 4139
24 26095 20813 4139
23 25833 20801 4141
25 25630 20792 4139
24 25516 20779 4141
24 25465 20770 4140
24 25520 20755 4139
24 25604 20744 4139
24 25750 20731 4139
23 25841 20720 4140
25 25904 20708 4139
24 25915 20697 4139
24 25884 20686 4140
24 25843 20676 4140
24 25755 20668 4139
24 25705 20658 4139
23 25657 20648 4139
25 25700 20640 4139
23 25690 20632 4140
25 25647 20626 4144
24 25680 20621 4137
23 25729 20612 4139
25 25734 20608 4140
23 25888 20602 4139
25 26280 20597 4141
23 26729 20593 4140
25 27023 20589 4141
24 27066 20585 4139
23 26829 20582 4139
25 26454 20581 4142
23 26108 20576 4140
25 25810 20572 4140
23 25576 20568 4140
25 25482 20565 4140
23 25445 20562 4142
24 25558 20560 4139
25 25722 20555 4142
23 25870 20552 4141
25 26002 20549 4140
23 26060 20545 4139
24 26041 20543 4140
24 25971 20541 4140
24 25859 20537 4139
25 25746 20535 4139
23 25684 20534 4139
25 25632 20530 4141
23 25619 20527 4139
24 25645 20526 4138
24 25661 20524 4141
24 25665 20522 4142
24 25658 20521 4141
24 25690 20519 4139
25 25796 20517 4139
23 26124 20514 4142
24 26622 20512 4140
24 27003 20511 4141
24 27019 20510 4139
24 26815 20508 4140
24 26434 20507 4142
24 26043 20505 4139
24 25716 20502 4140
24 25562 20500 4140
24 25470 20498 4140
24 25462 20496 4140
24 25563 20495 4143
24 25717 20492 4141
23 25883 20486 4139
25 26010 20483 4139
24 26027 20480 4140
24 25981 20476 4139
24 25867 20475 4140
24 25740 20473 4138
24 25646 20469 4139
23 25572 20466 4140
25 25564 20465 4139
24 25608 20461 4138
24 25613 20458 4142
24 25627 20456 4139
23 25678 20453 4141
25 25719 20452 4140
23 25743 20445 4139
25 25867 20445 4143
23 26235 20439 4140
25 26590 20437 4139
24 26767 20434 4140
23 26741 20432 4140
25 26500 20430 4140
23 26174 20426 4140
25 25891 20421 4140
23 25699 20417 4141
25 25598 20411 4141
24 25537 20404 4140
23 25497 20398 4143
25 25560 20391 4139
23 25687 20388 4143
25 25822 20383 4140
23 25938 20379 4139
25 25968 20378 4141
23 25926 20379 4140
24 25869 20384 4143
25 25816 20390 4139
23 25742 20399 4141
25 25725 20410 4138
23 25761 20426 4141
25 25792 20443 4141
23 25747 20464 4140
24 25719 20487 4138
25 25734 20513 4139
23 25912 20542 4143
25 26248 20569 4141
23 26590 20600 4139
25 26749 20631 4138
23 26658 20663 4141
24 26368 20697 4140
24 26041 20731 4139
24 25730 20765 4140
25 25561 20799 4137
23 25442 20832 4139
25 25390 20866 4139
23 25423 20899 4138
24 25486 20929 4140
24 25600 20961 4139
24 25715 20992 4139
25 25789 21019 4142
23 25831 21050 4142
24 25862 21075 4143
24 25839 21099 4140
24 25794 21123 4139
24 25735 21147 4141
24 25687 21170 4139
24 25700 21192 4142
24 25711 21213 4140
24 25655 21232 4140
24 25719 21251 4138
24 25968 21270 4138
24 26396 21287 4139
24 26809 21304 4139
24 26973 21321 4140
24 26899 21336 4141
24 26606 21349 4141
24 26235 21363 4137
24 25904 21376 4139
24 25636 21387 4139
24 25478 21396 4140
23 25429 21406 4140
25 25461 21413 4140
23 25603 21417 4140
25 25767 21416 4137
24 25926 21410 4139
24 25950 21398 4139
24 25961 21383 4139
23 25896 21368 4138
25 25816 21348 4140
23 25740 21329 4138
25 25698 21307 4143
24 25654 21288 4141
24 25625 21265 4142
24 25607 21248 4136
23 25613 21231 4141
25 25687 21216 4138
23 25962 21203 4139
25 26452 21192 4139
23 26836 21183 4139
25 26968 21173 4140
24 26813 21169 4139
23 26494 21163 4140
25 26122 21159 4138
23 25792 21157 4138
25 25589 21157 4141
23 25487 21160 4141
24 25466 21164 4141
25 25552 21167 4140
23 25629 21172 4139
25 25729 21179 4139
23 25841 21187 4139
25 25905 21195 4139
23 25927 21205 4140
24 25900 21215 4140
24 25813 21227 4141
24 25704 21240 4140
25 25632 21254 4141
23 25560 21266 4139
25 25509 21279 4139
23 25460 21292 4142
24 25444 21309 4141
24 25454 21322 4138
24 25563 21339 4142
25 25835 21352 4139
23 26220 21367 4141
25 26549 21381 4139
23 26711 21395 4140
24 26625 21408 4139
24 26376 21419 4139
24 26031 21433 4140
24 25745 21446 4140
24 25489 21458 4142
24 25291 21471 4139
24 25217 21487 4143
24 25231 21508 4139
24 25288 21541 4142
24 25377 21574 4138
24 25310 21611 4140
24 25092 21655 4140
23 24958 21703 4139
25 24964 21754 4142
24 25101 21808 4139
24 25312 21861 4139
24 25519 21914 4141
24 25677 21966 4140
24 25748 22016 4139
23 25732 22066 4138
25 25705 22115 4140
24 25728 22164 4140
24 25743 22216 4145
24 25890 22262 4143
24 26083 22303 4140
24 26254 22338 4140
23 26389 22367 4138
25 26465 22390 4139
23 26386 22408 4139
25 26231 22421 4140
24 25997 22432 4140
23 25845 22437 4139
25 25760 22441 4141
23 25755 22444 4139
25 25793 22444 4142
23 25917 22442 4140
25 26089 22442 4140
24 26215 22440 4141
23 26244 22441 4140
25 26135 22440 4139
23 25899 22436 4138
25 25637 22435 4140
23 25466 22433 4137
25 25380 22432 4139
23 25359 22429 4139
24 25304 22426 4140
25 25215 22424 4141
23 25202 22420 4140
25 25316 22416 4141
23 25507 22411 4140
24 25724 22407 4138
24 25909 22400 4139
24 26127 22396 4142
25 26478 22392 4142
23 26930 22385 4139
25 27325 22377 4139
23 27491 22366 4138
24 27389 22350 4140
24 27118 22334 4140
24 26762 22314 4139
24 26413 22294 4139
24 26146 22274 4139
25 25930 22252 4141
23 25870 22232 4139
24 25888 22211 4140
24 25963 22192 4140
24 26057 22131 4139
24 26223 21990 4141
24 26333 21831 4140
25 26339 21683 4140
23 26305 21560 4141
24 26227 21468 4141
24 26081 21406 4137
24 25956 21370 4139
24 25864 21354 4140
24 25784 21354 4140
24 25801 21368 4140
24 25833 21391 4140
24 25970 21418 4140
24 26290 21450 4139
24 26738 21481 4140
24 27087 21516 4139
24 27192 21545 4142
24 27026 21575 4139
24 26733 21601 4139
24 26355 21625 4139
24 26041 21646 4139
24 25790 21666 4140
24 25630 21683 4141
24 25617 21697 4139
24 25644 21709 4138
24 25761 21719 4138
23 25899 21729 4139
25 26034 21733 4140
24 26083 21738 4139
24 26069 21743 4141
24 25949 21745 4137
24 25844 21748 4142
24 25816 21746 4142
23 25764 21745 4140
25 25726 21743 4140
24 25679 21741 4138
24 25688 21739 4137
24 25686 21737 4138
23 25716 21733 4139
25 25715 21730 4141
23 25847 21725 4138
25 26188 21721 4141
23 26687 21718 4139
25 27089 21712 4136
24 27242 21708 4140
23 27100 21703 4139
25 26790 21700 4143
23 26437 21694 4138
25 26101 21691 4144
23 25901 21684 4139
25 25704 21679 4140
24 25590 21674 4139
23 25561 21668 4138
25 25610 21664 4141
23 25738 21658 4140
25 25898 21654 4137
23 25989 21650 4140
24 26017 21644 4140
24 25940 21640 4140
24 25866 21635 4141
25 25756 21632 4139
23 25703 21631 4142
25 25642 21626 4141
23 25624 21621 4139
24 25609 21617 4138
24 25628 21614 4139
24 25668 21611 4140
25 25680 21607 4142
23 25685 21604 4139
25 25710 21602 4139
23 25784 21599 4138
24 26008 21600 4140
24 26423 21596 4138
24 26858 21595 4139
24 27141 21592 4143
24 27119 21594 4141
24 26867 21588 4139
24 26467 21587 4140
24 26111 21587 4139
24 25844 21583 4139
24 25684 21582 4139
24 25595 21580 4139
24 25567 21578 4138
24 25616 21577 4138
24 25719 21577 4139
24 25868 21574 4139
24 25940 21572 4138
24 25939 21571 4138
24 25920 21570 4138
24 25809 21571 4142
23 25737 21570 4141
25 25715 21567 4140
24 25649 21565 4139
24 25647 21564 4138
24 25617 21564 4139
24 25649 21562 4137
24 25690 21563 4140
23 25695 21561 4141
25 25725 21560 4141
24 25717 21561 4140
24 25728 21559 4138
24 25725 21559 4139
24 25718 21559 4139
24 25723 21558 4141
23 25762 21559 4142
25 25966 21561 4141
23 26356 21560 4139
25 26801 21559 4138
24 27070 21558 4139
24 27035 21558 4138
24 26774 21558 4139
23 26422 21558 4138
25 26077 21557 4139
23 25825 21556 4140
25 25689 21556 4142
24 25593 21556 4142
24 25591 21554 4140
24 25639 21554 4139
23 25747 21552 4139
25 25839 21554 4140
23 25938 21551 4138
25 25930 21553 4142
23 25918 21550 4140
24 25849 21549 4139
25 25746 21548 4139
23 25680 21546 4139
25 25630 21546 4141
23 25596 21545 4139
25 25580 21544 4138
23 25598 21543 4140
24 25602 21544 4141
25 25646 21544 4142
23 25673 21542 4139
25 25685 21542 4139
23 25654 21541 4139
25 25699 21544 4141
23 25724 21544 4140
24 25768 21541 4137
24 25768 21541 4140
24 25719 21541 4140
25 25718 21540 4140
23 25945 21542 4139
25 26379 21540 4140
23 26803 21540 4138
24 27005 21540 4137
24 26925 21541 4138
24 26651 21541 4138
25 26284 21540 4139
23 25953 21541 4140
25 25729 21539 4141
23 25608 21541 4139
24 25559 21542 4140
24 25586 21538 4139
24 25637 21538 4138
24 25735 21537 4139
24 25862 21537 4139
25 25940 21537 4138
23 25990 21536 4139
24 25933 21535 4139
24 25846 21534 4138
24 25774 21535 4140
24 25676 21535 4141
24 25598 21535 4140
23 25584 21534 4139
25 25549 21535 4141
24 25577 21538 4141
24 25634 21537 4140
24 25693 21534 4139
24 25676 21535 4138
24 25695 21536 4139
23 25684 21536 4140
25 25724 21537 4138
24 25901 21537 4140
24 26279 21537 4139
24 26692 21536 4139
24 26928 21536 4141
24 26879 21537 4139
23 26635 21536 4139
25 26306 21536 4139
23 25961 21537 4140
25 25735 21537 4142
24 25598 21536 4138
24 25512 21538 4143
24 25566 21537 4139
23 25616 21534 4138
25 25724 21534 4138
23 25846 21533 4140
25 25931 21533 4140
24 25933 21532 4139
23 25880 21532 4139
25 25798 21532 4139
23 25662 21530 4140
25 25622 21531 4140
23 25562 21530 4138
25 25587 21530 4137
23 25598 21531 4139
24 25570 21534 4139
25 25592 21536 4142
23 25610 21535 4138
25 25629 21536 4140
23 25631 21536 4140
25 25670 21537 4138
23 25830 21538 4140
24 26200 21538 4140
25 26686 21539 4140
23 27058 21539 4139
25 27166 21539 4141
23 26996 21540 4139
25 26601 21540 4140
23 26263 21540 4139
24 25971 21540 4136
24 25772 21543 4139
24 25696 21542 4139
25 25689 21539 4142
23 25709 21538 4139
25 25787 21537 4139
23 25865 21536 4140
24 25931 21535 4138
24 25960 21532 4140
24 25944 21530 4140
25 25850 21528 4141
23 25716 21526 4144
25 25643 21525 4139
23 25584 21523 4139
24 25590 21521 4139
24 25573 21519 4138
24 25585 21520 4142
24 25603 21519 4144
24 25671 21515 4140
24 25691 21514 4138
24 25701 21513 4140
24 25720 21512 4140
24 25721 21512 4142
24 25715 21509 4139
24 25767 21509 4137
24 25985 21508 4139
24 26454 21509 4139
24 26938 21507 4141
24 27186 21507 4138
