
Delay= 19552
Source file: EDA_withMillis_noAccel_Final.ino
20 26375 192 3808
20 26373 210 3810
19 26354 278 3811
21 26328 418 3810
19 26337 647 3809
20 26342 983 3809
20 26312 1413 3809
21 26297 1959 3808
20 26240 2578 3812
21 26256 3249 3809
21 26324 3969 3810
21 26356 4727 3809
20 26354 5521 3810
22 26334 6342 3810
20 26364 7176 3809
21 26391 8010 3810
21 26372 8836 3810
21 26355 9641 3811
20 26336 10416 3808
23 26327 11192 3808
21 26251 11925 3810
22 26248 12613 3810
22 26264 13255 3808
22 26307 13851 3809
21 26347 14399 3810
23 26360 14901 3810
21 26352 15367 3810
22 26361 15785 3809
22 26334 16172 3811
22 26328 16522 3810
21 26338 16842 3809
23 26377 17128 3809
21 26374 17388 3809
22 26375 17621 3811
22 26379 17834 3809
22 26340 18021 3810
21 26309 18192 3811
23 26298 18343 3812
21 26294 18481 3809
22 26288 18600 3810
22 26319 18709 3810
22 26298 18803 3808
21 26293 18891 3809
23 26315 18964 3811
21 26333 19031 3810
22 26375 19092 3810
21 26394 19141 3810
23 26376 19190 3810
21 26344 19229 3809
22 26272 19265 3809
22 26245 19295 3810
22 26267 19323 3810
21 26345 19348 3811
23 26364 19370 3810
22 26386 19389 3811
21 26368 19406 3809
23 26375 19421 3811
21 26362 19431 3809
22 26317 19442 3810
22 26268 19451 3809
22 26252 19455 3809
21 26289 19463 3809
23 26286 19469 3809
21 26291 19473 3809
22 26284 19478 3810
22 26271 19477 3811
22 26317 19481 3810
21 26343 19482 3809
23 26337 19485 3809
21 26351 19485 3809
22 26381 19484 3809
22 26374 19485 3810
22 26390 19482 3810
21 26336 19483 3809
23 26286 19481 3809
21 26248 19479 3810
22 26267 19481 3810
22 26293 19478 3809
22 26301 19473 3809
21 26297 19473 3808
23 26305 19471 3811
21 26320 19468 3809
22 26336 19469 3809
22 26350 19464 3809
22 26349 19462 3809
21 26340 19459 3809
23 26314 19457 3809
21 26348 19454 3809
22 26321 19451 3812
22 26331 19449 3810
22 26356 19448 3812
21 26342 19444 3810
23 26364 19443 3809
21 26334 19438 3810
22 26320 19437 3808
23 26302 19432 3811
21 26310 19433 3811
22 26321 19432 3809
22 26336 19428 3810
22 26313 19426 3810
21 26312 19422 3810
23 26324 19420 3810
21 26354 19417 3809
22 26352 19418 3811
22 26328 19414 3811
22 26257 19414 3809
21 26222 19410 3809
23 26222 19405 3810
21 26280 19405 3809
22 26302 19404 3810
21 26337 19399 3811
23 26374 19398 3811
21 26346 19395 3809
22 26357 19394 3811
22 26354 19392 3809
22 26354 19391 3809
21 26338 19388 3810
23 26314 19386 3810
21 26312 19385 3809
22 26284 19380 3809
22 26276 19379 3809
22 26297 19376 3810
21 26332 19374 3809
23 26339 19372 3810
21 26340 19368 3811
22 26313 19366 3809
22 26358 19362 3810
22 26349 19358 3809
21 26322 19356 3809
23 26326 19354 3811
21 26305 19348 3811
22 26282 19349 3810
22 26252 19345 3811
22 26243 19342 3811
21 26277 19338 3810
23 26271 19335 3810
21 26265 19332 3812
22 26289 19328 3810
23 26292 19326 3811
21 26321 19322 3811
22 26355 19319 3810
22 26358 19317 3809
22 26350 19311 3810
21 26338 19309 3810
23 26332 19305 3810
21 26319 19302 3809
22 26289 19299 3808
22 26294 19295 3809
22 26296 19291 3809
21 26267 19289 3811
23 26276 19285 3808
21 26285 19281 3810
22 26310 19276 3808
22 26300 19273 3810
22 26273 19271 3809
21 26313 19267 3811
23 26377 19261 3810
21 26399 19258 3809
22 26407 19255 3812
22 26373 19252 3810
22 26318 19245 3809
21 26261 19244 3811
23 26276 19242 3810
21 26289 19236 3810
22 26322 19234 3811
22 26324 19228 3811
22 26344 19226 3810
21 26295 19224 3812
23 26302 19221 3811
21 26305 19218 3809
22 26324 19214 3810
22 26328 19211 3809
22 26290 19207 3809
21 26290 19207 3811
22 26269 19201 3812
22 26284 19199 3810
22 26304 19195 3809
21 26305 19194 3811
23 26321 19190 3812
21 26306 19185 3810
22 26326 19184 3810
23 26313 19183 3810
21 26336 19178 3810
22 26362 19179 3811
22 26338 19173 3812
22 26337 19171 3811
21 26344 19167 3810
23 26351 19164 3810
21 26293 19163 3808
22 26277 19159 3811
22 26313 19152 3812
22 26311 19152 3809
21 26318 19148 3811
23 26309 19146 3810
21 26285 19143 3810
22 26298 19140 3809
22 26344 19135 3811
22 26350 19134 3810
21 26352 19131 3810
23 26318 19128 3810
21 26302 19125 3810
22 26285 19126 3811
22 26295 19123 3811
22 26291 19119 3811
21 26292 19118 3809
23 26294 19115 3809
21 26309 19116 3810
22 26329 19113 3811
22 26340 19114 3810
22 26331 19112 3811
21 26350 19110 3808
23 26296 19109 3808
21 26268 19109 3811
22 26258 19107 3808
22 26276 19108 3810
22 26292 19107 3810
21 26318 19106 3810
23 26370 19107 3811
21 26354 19107 3812
22 26356 19106 3810
22 26358 19104 3810
22 26377 19104 3811
22 26418 19105 3808
22 26428 19105 3809
22 26385 19105 3808
21 26340 19105 3810
23 26327 19103 3810
21 26281 19105 3808
22 26268 19104 3810
22 26247 19104 3810
22 26255 19105 3810
21 26254 19104 3809
23 26277 19105 3811
21 26291 19106 3805
22 26309 19108 3811
22 26309 19108 3810
22 26345 19108 3810
21 26337 19107 3810
22 26344 19109 3809
22 26369 19109 3810
22 26334 19111 3809
21 26330 19114 3811
23 26300 19113 3810
21 26290 19114 3811
22 26284 19113 3812
22 26305 19115 3810
22 26286 19115 3811
21 26274 19115 3811
23 26311 19111 3811
21 26322 19107 3809
22 26320 19104 3809
22 26296 19102 3810
22 26288 19098 3809
21 26252 19093 3810
23 26281 19089 3809
21 26357 19085 3811
22 26362 19083 3810
22 26362 19078 3810
22 26380 19077 3810
21 26367 19076 3810
23 26388 19073 3810
Delay= 19552
Source file: EDA_withMillis_noAccel_Final.ino
Millis PPG EDA T_Skin
21 27382 24438 3862
22 27019 24434 3861
22 26614 24430 3862
22 26250 24426 3860
21 26005 24425 3863
23 25867 24422 3864
21 25807 24418 3860
22 25821 24419 3863
21 25890 24417 3861
23 25992 24415 3863
21 26109 24416 3863
22 26216 24412 3861
22 26294 24413 3864
22 26308 24410 3862
21 26307 24412 3861
23 26248 24407 3863
21 26190 24408 3863
22 26169 24409 3863
22 26117 24406 3863
22 26091 24405 3863
21 26084 24405 3862
23 26064 24406 3862
21 26071 24404 3860
22 26095 24403 3862
22 26128 24403 3863
22 26149 24401 3863
21 26189 24403 3862
23 26302 24398 3862
21 26622 24399 3861
22 27079 24398 3861
22 27440 24397 3861
22 27525 24396 3862
21 27313 24394 3863
23 26968 24393 3862
21 26567 24392 3861
22 26222 24390 3860
22 26010 24391 3862
22 25887 24390 3861
21 25850 24388 3863
23 25897 24388 3863
21 25973 24388 3863
22 26063 24386 3862
23 26193 24386 3864
21 26262 24385 3862
22 26311 24385 3861
22 26315 24383 3862
22 26280 24380 3863
21 26209 24383 3861
23 26165 24381 3863
21 26133 24384 3862
22 26091 24382 3863
22 26063 24385 3862
22 26032 24380 3861
21 26029 24384 3862
23 26017 24384 3863
21 26040 24385 3864
22 26082 24384 3862
22 26110 24386 3863
22 26145 24389 3860
21 26165 24389 3862
23 26281 24390 3863
21 26642 24391 3860
22 27135 24392 3864
22 27462 24394 3862
22 27546 24397 3863
21 27344 24400 3865
23 26967 24402 3863
21 26541 24402 3860
22 26186 24407 3863
22 25938 24409 3862
22 25830 24413 3861
21 25788 24414 3862
22 25832 24420 3863
22 25920 24422 3863
22 26031 24425 3861
21 26148 24426 3860
23 26239 24430 3862
21 26288 24436 3860
22 26325 24439 3864
22 26328 24440 3860
22 26299 24442 3863
21 26246 24444 3862
23 26184 24451 3863
21 26135 24451 3864
22 26082 24455 3864
23 26020 24457 3863
21 26022 24462 3865
22 26048 24464 3860
22 26084 24465 3863
22 26136 24468 3863
21 26172 24472 3861
23 26188 24474 3861
21 26209 24476 3862
22 26361 24480 3865
22 26747 24480 3864
22 27260 24482 3862
21 27610 24486 3860
23 27638 24487 3864
21 27363 24491 3860
22 26902 24491 3864
22 26443 24493 3862
22 26039 24495 3862
21 25809 24496 3860
23 25714 24497 3861
21 25743 24499 3863
22 25846 24499 3863
22 26004 24504 3862
22 26167 24505 3866
21 26308 24506 3861
23 26395 24505 3862
21 26439 24506 3864
22 26410 24506 3862
22 26343 24509 3863
22 26247 24512 3863
21 26192 24511 3863
23 26115 24514 3861
21 26081 24511 3863
22 26038 24514 3863
22 26033 24514 3862
22 26031 24517 3863
21 26053 24517 3860
23 26091 24518 3862
21 26141 24520 3863
22 26167 24520 3864
22 26201 24521 3863
22 26351 24522 3861
21 26676 24522 3862
23 27095 24522 3865
22 27414 24524 3865
21 27497 24524 3864
23 27333 24524 3863
21 26981 24525 3862
22 26581 24524 3863
22 26253 24524 3864
22 25992 24526 3860
21 25868 24525 3863
22 25871 24523 3863
22 25917 24522 3862
22 26042 24523 3861
21 26157 24525 3862
23 26231 24521 3861
21 26283 24522 3862
22 26318 24520 3863
22 26317 24518 3864
22 26306 24519 3862
21 26284 24516 3863
23 26245 24516 3862
21 26202 24514 3864
22 26166 24512 3862
22 26131 24511 3863
22 26084 24509 3863
21 26085 24509 3861
23 26090 24510 3863
21 26100 24506 3862
22 26125 24505 3864
22 26159 24503 3864
22 26279 24503 3861
21 26587 24503 3865
23 27043 24499 3862
21 27425 24499 3863
22 27541 24498 3864
22 27384 24497 3861
22 27072 24499 3862
21 26647 24498 3860
23 26281 24495 3861
21 26033 24493 3863
22 25907 24493 3862
22 25860 24494 3864
22 25886 24492 3863
22 25954 24490 3862
22 26044 24488 3863
22 26136 24490 3862
21 26202 24490 3861
23 26250 24489 3862
21 26274 24486 3861
22 26278 24488 3865
22 26253 24489 3862
22 26218 24487 3864
21 26182 24487 3863
23 26143 24489 3862
21 26130 24484 3863
22 26069 24488 3862
22 26061 24487 3862
22 26046 24486 3861
21 26061 24486 3861
23 26086 24490 3863
21 26112 24489 3864
22 26128 24491 3864
22 26162 24491 3863
22 26219 24492 3863
21 26459 24492 3863
23 26903 24492 3864
21 27390 24493 3861
22 27633 24494 3864
22 27554 24497 3862
22 27240 24497 3864
21 26840 24498 3865
23 26438 24500 3864
21 26126 24502 3863
22 25923 24505 3862
21 25840 24504 3862
23 25830 24505 3861
21 25896 24505 3863
22 26009 24506 3864
22 26147 24509 3864
22 26286 24510 3862
21 26394 24511 3863
23 26437 24512 3863
21 26409 24513 3862
22 26335 24514 3861
23 26237 24515 3864
21 26190 24518 3864
22 26119 24516 3863
22 26078 24518 3859
22 26067 24517 3864
21 26054 24518 3863
23 26105 24519 3861
21 26120 24519 3864
22 26138 24519 3863
22 26140 24519 3864
22 26166 24520 3865
21 26227 24521 3863
23 26494 24521 3864
21 26952 24522 3864
22 27388 24521 3864
22 27588 24520 3864
22 27504 24520 3864
21 27173 24520 3862
23 26742 24520 3863
21 26350 24520 3862
22 26069 24522 3863
22 25932 24521 3863
22 25841 24520 3863
21 25813 24520 3861
23 25866 24521 3863
21 25958 24519 3864
22 26058 24522 3864
22 26167 24520 3863
22 26251 24517 3863
21 26300 24516 3861
23 26300 24520 3864
21 26277 24514 3864
22 26210 24516 3861
22 26173 24516 3862
22 26106 24514 3864
21 26082 24515 3862
23 26074 24513 3863
21 26104 24513 3864
22 26116 24511 3863
22 26135 24512 3864
22 26151 24511 3863
21 26151 24512 3862
23 26164 24511 3860
22 26163 24509 3861
21 26162 24508 3864
23 26138 24506 3864
21 26164 24506 3860
22 26269 24506 3865
22 26637 24506 3862
22 27199 24504 3863
21 27702 24503 3865
23 27886 24501 3864
21 27708 24499 3865
22 27280 24501 3861
21 26748 24499 3863
23 26280 24500 3863
21 25953 24498 3863
22 25770 24497 3862
22 25713 24497 3862
22 25750 24494 3865
21 25883 24494 3864
23 26035 24492 3864
21 26193 24492 3861
22 26314 24490 3863
22 26367 24487 3864
22 26345 24488 3864
21 26310 24488 3861
23 26237 24486 3862
21 26173 24485 3864
22 26145 24485 3866
22 26109 24482 3862
22 26093 24481 3862
21 26103 24481 3866
23 26116 24478 3864
21 26116 24478 3863
22 26125 24477 3863
22 26104 24473 3864
22 26102 24475 3864
21 26110 24475 3864
23 26124 24473 3864
21 26147 24471 3864
22 26157 24471 3865
22 26163 24469 3864
22 26164 24469 3860
21 26228 24468 3861
23 26449 24467 3865
22 26935 24466 3862
21 27446 24465 3861
23 27723 24464 3864
21 27671 24463 3863
22 27327 24463 3862
22 26856 24463 3863
22 26411 24462 3863
21 26117 24459 3864
23 25965 24461 3862
21 25923 24458 3863
22 25942 24455 3861
22 25977 24458 3862
22 26041 24456 3864
21 26072 24455 3864
23 26144 24455 3862
21 26199 24454 3864
22 26214 24454 3865
22 26217 24453 3863
22 26204 24451 3863
21 26181 24451 3863
23 26163 24452 3863
21 26132 24450 3862
22 26110 24450 3864
22 26087 24449 3862
22 26073 24446 3864
21 26061 24449 3863
23 26085 24446 3864
21 26078 24445 3862
22 26104 24445 3865
22 26117 24444 3864
22 26132 24442 3861
21 26141 24443 3866
22 26176 24443 3862
22 26169 24442 3864
22 26187 24440 3862
21 26181 24440 3863
23 26170 24440 3864
21 26190 24440 3864
22 26368 24440 3863
22 26797 24438 3862
22 27271 24438 3862
21 27578 24437 3864
23 27569 24438 3865
22 27287 24436 3862
21 26869 24436 3862
23 26417 24436 3863
21 26116 24434 3864
22 25948 24436 3863
22 25876 24434 3863
22 25877 24435 3862
21 25900 24433 3864
23 25961 24432 3863
21 26031 24431 3864
22 26100 24434 3864
22 26182 24432 3863
22 26251 24431 3862
21 26277 24429 3863
23 26259 24430 3862
21 26243 24430 3862
22 26181 24429 3863
22 26124 24428 3865
22 26104 24426 3865
21 26081 24426 3862
23 26052 24427 3865
21 26043 24424 3863
22 26044 24423 3863
22 26044 24424 3862
22 26044 24422 3864
21 26050 24423 3863
23 26046 24419 3864
21 26066 24420 3864
22 26064 24422 3863
22 26094 24418 3863
22 26198 24416 3866
21 26521 24417 3861
23 26977 24416 3864
21 27333 24413 3864
22 27409 24412 3863
22 27240 24409 3864
22 26901 24408 3864
21 26521 24403 3862
23 26186 24401 3864
21 25947 24399 3865
22 25804 24395 3867
23 25773 24392 3864
21 25820 24388 3864
22 25875 24384 3862
22 25976 24381 3864
22 26112 24377 3863
21 26194 24374 3863
23 26266 24374 3863
21 26281 24369 3864
22 26252 24370 3864
22 26204 24366 3862
22 26148 24363 3863
21 26101 24363 3863
22 26051 24358 3865
22 26036 24356 3864
22 26021 24352 3862
21 26011 24351 3862
23 26003 24347 3864
21 26028 24341 3865
22 26060 24339 3862
22 26085 24337 3863
22 26129 24335 3865
21 26168 24332 3865
23 26235 24329 3862
21 26485 24328 3862
22 26950 24325 3861
22 27438 24324 3864
22 27747 24323 3865
21 27748 24325 3864
23 27422 24324 3862
21 27007 24323 3863
22 26560 24322 3864
22 26192 24321 3863
22 25990 24322 3865
21 25842 24322 3861
23 25806 24319 3863
21 25832 24320 3862
22 25888 24319 3864
22 26018 24319 3864
22 26125 24318 3864
21 26205 24318 3864
23 26268 24315 3864
22 26282 24316 3862
21 26254 24312 3865
23 26166 24313 3864
21 26097 24312 3861
22 26047 24309 3862
22 26024 24311 3864
22 25981 24309 3864
21 25980 24311 3860
23 25984 24308 3864
21 26007 24305 3863
22 26028 24304 3863
22 26057 24305 3865
22 26098 24301 3863
21 26116 24302 3866
23 26134 24300 3862
21 26151 24298 3864
22 26213 24296 3864
22 26467 24294 3865
22 26944 24292 3864
21 27387 24289 3862
23 27604 24289 3866
21 27482 24286 3864
22 27103 24284 3863
22 26629 24280 3862
22 26210 24278 3864
21 25908 24275 3865
23 25793 24274 3863
21 25760 24268 3863
22 25783 24268 3864
22 25820 24265 3864
22 25867 24259 3863
21 25948 24258 3863
23 26019 24254 3865
21 26080 24252 3865
22 26133 24248 3862
21 26132 24246 3863
23 26131 24239 3863
21 26110 24240 3862
22 26092 24236 3863
22 26037 24234 3863
22 26018 24230 3861
21 25988 24227 3864
23 26003 24225 3864
22 26014 24220 3863
21 26044 24219 3862
23 26104 24215 3865
21 26132 24213 3864
22 26147 24212 3864
22 26186 24210 3861
22 26204 24206 3863
21 26316 24203 3867
23 26639 24203 3863
21 27066 24201 3865
22 27368 24197 3865
22 27401 24196 3865
22 27214 24192 3863
21 26875 24193 3864
23 26532 24189 3864
21 26254 24187 3865
22 26083 24185 3865
22 26025 24184 3863
22 25983 24183 3867
21 25981 24181 3862
23 25973 24177 3864
21 25999 24175 3865
22 26022 24173 3863
22 26063 24172 3865
22 26113 24169 3865
21 26150 24167 3862
23 26185 24163 3864
21 26207 24159 3865
22 26218 24159 3864
22 26207 24158 3863
22 26196 24154 3865
21 26162 24153 3865
23 26122 24153 3864
21 26085 24150 3864
22 26087 24146 3863
22 26078 24145 3867
22 26102 24142 3864
21 26147 24143 3864
23 26199 24142 3862
21 26232 24138 3863
22 26319 24136 3864
23 26436 24135 3864
21 26801 24134 3862
22 27332 24130 3864
22 27869 24134 3865
22 28123 24132 3865
21 28008 24133 3864
23 27603 24132 3863
21 27112 24133 3864
22 26628 24135 3865
22 26274 24135 3864
22 26064 24138 3862
21 25970 24138 3864
23 25943 24140 3865
21 25956 24141 3864
22 26003 24142 3865
21 26069 24143 3864
23 26144 24145 3866
21 26232 24143 3864
22 26269 24146 3865
22 26276 24148 3863
22 26270 24148 3866
21 26246 24151 3865
23 26198 24151 3865
21 26143 24151 3862
22 26102 24149 3864
22 26093 24152 3864
22 26082 24153 3862
21 26077 24154 3865
23 26103 24154 3866
21 26108 24155 3863
22 26121 24156 3865
22 26154 24154 3866
22 26160 24155 3864
21 26168 24156 3862
23 26175 24155 3862
21 26190 24156 3863
22 26164 24158 3865
22 26167 24156 3865
22 26154 24157 3865
21 26258 24157 3864
23 26583 24157 3863
21 27101 24157 3863
22 27523 24159 3862
23 27654 24158 3865
21 27486 24158 3864
22 27128 24158 3863
22 26662 24158 3865
22 26262 24156 3861
21 25992 24157 3862
23 25853 24158 3865
21 25796 24157 3863
22 25814 24156 3863
22 25902 24156 3863
22 26019 24154 3864
21 26128 24152 3862
23 26255 24152 3862
21 26341 24150 3865
22 26379 24150 3865
22 26373 24149 3865
22 26340 24150 3864
21 26283 24149 3865
23 26173 24149 3863
21 26073 24145 3865
22 26042 24143 3865
22 26039 24145 3866
22 26070 24143 3865
21 26118 24141 3865
23 26178 24139 3864
21 26156 24138 3865
22 26121 24139 3866
22 26080 24136 3863
22 26059 24132 3867
21 26067 24134 3865
23 26205 24133 3863
21 26610 24132 3865
22 27070 24132 3866
22 27400 24133 3865
22 27480 24133 3864
21 27268 24131 3864
22 26909 24131 3866
22 26532 24130 3865
22 26193 24130 3863
21 25995 24131 3863
23 25872 24134 3865
21 25832 24131 3865
22 25850 24135 3864
23 25886 24137 3865
21 25950 24137 3865
22 26071 24137 3863
22 26190 24140 3865
22 26296 24143 3864
21 26345 24144 3865
23 26364 24144 3866
21 26345 24148 3866
22 26245 24151 3863
22 26159 24153 3863
22 26065 24156 3866
21 26023 24160 3863
23 25999 24163 3864
21 26032 24165 3863
22 26069 24169 3866
22 26104 24170 3865
22 26118 24176 3862
21 26144 24177 3863
23 26162 24183 3865
21 26184 24187 3862
22 26179 24189 3862
22 26186 24192 3866
22 26174 24198 3864
21 26207 24201 3865
23 26430 24205 3864
21 26865 24208 3866
22 27354 24213 3865
22 27641 24217 3863
22 27614 24216 3863
21 27333 24222 3865
23 26927 24224 3865
21 26516 24226 3864
22 26185 24232 3863
22 26014 24233 3865
22 25905 24236 3863
21 25879 24239 3864
23 25906 24238 3864
21 25951 24239 3867
22 26010 24243 3864
22 26098 24246 3864
22 26150 24247 3865
22 26221 24248 3865
22 26250 24251 3864
22 26262 24252 3865
21 26235 24253 3864
23 26193 24257 3862
21 26157 24259 3865
22 26132 24258 3865
22 26066 24261 3865
22 26061 24261 3865
21 26055 24264 3864
23 26050 24265 3865
21 26068 24267 3865
22 26081 24267 3864
22 26087 24269 3864
22 26121 24269 3863
21 26125 24272 3865
22 26124 24273 3865
22 26150 24274 3867
22 26145 24275 3864
21 26133 24276 3863
23 26123 24277 3863
21 26139 24278 3864
22 26131 24278 3865
22 26216 24281 3865
22 26502 24280 3867
21 26993 24278 3862
23 27459 24279 3865
21 27679 24280 3865
22 27585 24280 3864
22 27240 24278 3865
22 26829 24280 3865
21 26449 24280 3865
23 26130 24279 3865
21 25944 24280 3867
22 25872 24279 3863
22 25892 24278 3865
22 25944 24278 3865
21 25999 24279 3865
23 26092 24276 3864
21 26155 24274 3866
22 26235 24274 3867
23 26280 24275 3866
21 26297 24272 3862
22 26288 24272 3862
22 26259 24271 3864
22 26219 24272 3862
21 26155 24267 3866
23 26111 24268 3865
21 26070 24266 3865
22 26085 24265 3865
22 26065 24263 3866
22 26077 24263 3865
21 26101 24262 3864
23 26121 24260 3865
21 26172 24255 3863
22 26170 24257 3864
22 26183 24255 3865
22 26228 24253 3866
21 26363 24255 3863
23 26711 24251 3866
21 27122 24247 3864
22 27406 24249 3864
22 27429 24247 3865
22 27221 24246 3864
21 26868 24244 3867
23 26494 24242 3863
21 26189 24239 3864
22 25986 24239 3863
22 25880 24239 3867
22 25840 24236 3865
21 25863 24234 3864
23 25945 24234 3862
21 26060 24232 3865
22 26166 24230 3863
22 26271 24230 3867
22 26321 24227 3866
21 26341 24225 3862
23 26309 24226 3865
21 26259 24222 3866
22 26206 24222 3864
21 26131 24221 3865
23 26099 24216 3863
21 26068 24215 3865
22 26069 24215 3865
23 26075 24213 3867
21 26089 24212 3865
22 26098 24210 3866
22 26122 24209 3867
22 26138 24206 3865
21 26145 24202 3865
23 26153 24204 3866
21 26158 24200 3865
22 26172 24199 3867
22 26171 24197 3864
22 26361 24194 3865
21 26768 24194 3866
23 27244 24191 3867
21 27558 24188 3863
22 27603 24189 3866
22 27370 24184 3864
22 27006 24186 3865
21 26592 24184 3863
23 26267 24180 3865
21 26040 24179 3863
22 25961 24177 3865
22 25945 24174 3864
22 25977 24174 3866
21 26018 24173 3865
